5,86,10/8/2005,A,2005
5,129,10/1/2005,H,2005
5,559,9/10/2005,A,2005
5,414,10/15/2005,A,2005
5,331,11/24/2005,H,2005
5,503,9/24/2005,H,2005
5,419,9/17/2005,A,2005
5,725,10/22/2005,H,2005
5,47,11/5/2005,A,2005
5,71,10/29/2005,A,2005
5,519,11/15/2005,H,2005
8,694,10/22/2005,H,2005
8,235,10/1/2005,H,2005
8,365,11/12/2005,H,2005
8,731,10/29/2005,H,2005
8,648,9/17/2005,A,2005
8,664,9/10/2005,H,2005
8,430,11/5/2005,A,2005
8,433,10/15/2005,A,2005
8,419,9/3/2005,H,2005
8,37,11/19/2005,A,2005
8,31,9/24/2005,H,2005
9,128,11/12/2005,H,2005
9,663,10/8/2005,H,2005
9,664,10/21/2005,H,2005
9,315,9/17/2005,H,2005
9,196,11/26/2005,A,2005
9,694,9/3/2005,A,2005
9,704,11/19/2005,A,2005
9,388,10/15/2005,A,2005
9,404,11/1/2005,A,2005
9,574,10/1/2005,H,2005
9,716,9/10/2005,A,2005
28,754,11/5/2005,A,2005
28,756,10/29/2005,H,2005
28,529,10/8/2005,H,2005
28,365,9/10/2005,H,2005
28,528,9/24/2005,A,2005
28,110,11/12/2005,A,2005
28,674,10/22/2005,A,2005
28,509,9/17/2005,H,2005
28,29,11/25/2005,H,2005
28,690,9/1/2005,H,2005
28,657,10/1/2005,H,2005
29,107,10/1/2005,A,2005
29,559,9/17/2005,H,2005
29,28,11/25/2005,A,2005
29,674,10/15/2005,H,2005
29,657,10/8/2005,A,2005
29,110,11/5/2005,H,2005
29,756,11/12/2005,H,2005
29,528,10/29/2005,A,2005
29,529,10/22/2005,H,2005
29,732,9/2/2005,A,2005
29,501,9/10/2005,H,2005
30,695,9/10/2005,H,2005
30,716,11/12/2005,H,2005
30,229,10/22/2005,H,2005
30,497,11/26/2005,A,2005
30,725,11/19/2005,A,2005
30,671,10/13/2005,H,2005
30,521,9/17/2005,A,2005
30,231,9/24/2005,H,2005
30,419,11/5/2005,A,2005
30,498,10/1/2005,A,2005
30,434,9/3/2005,N,2005
31,648,11/5/2005,H,2005
31,37,10/15/2005,H,2005
31,8,9/24/2005,A,2005
31,430,11/19/2005,N,2005
31,498,10/8/2005,H,2005
31,433,11/12/2005,A,2005
31,257,10/22/2005,A,2005
31,669,9/3/2005,H,2005
31,657,9/17/2005,A,2005
31,736,9/10/2005,H,2005
31,365,11/25/2005,A,2005
37,772,9/24/2005,H,2005
37,47,9/17/2005,H,2005
37,365,10/22/2005,A,2005
37,255,9/3/2005,H,2005
37,648,10/1/2005,H,2005
37,433,10/29/2005,H,2005
37,430,9/10/2005,H,2005
37,334,11/5/2005,A,2005
37,257,11/12/2005,A,2005
37,8,11/19/2005,H,2005
37,31,10/15/2005,A,2005
47,129,11/19/2005,H,2005
47,503,10/29/2005,A,2005
47,204,11/12/2005,A,2005
47,37,9/17/2005,A,2005
47,5,11/5/2005,H,2005
47,312,9/3/2005,A,2005
47,774,10/8/2005,A,2005
47,519,10/22/2005,A,2005
47,709,10/15/2005,H,2005
47,67,10/1/2005,A,2005
47,71,9/10/2005,H,2005
51,700,10/29/2005,H,2005
51,697,10/1/2005,A,2005
51,725,9/17/2005,A,2005
51,703,11/5/2005,H,2005
51,625,9/10/2005,H,2005
51,663,9/3/2005,A,2005
51,311,10/8/2005,A,2005
51,463,10/15/2005,H,2005
51,434,11/12/2005,A,2005
51,522,10/22/2005,A,2005
51,521,11/19/2005,H,2005
66,550,10/8/2005,H,2005
66,630,10/15/2005,H,2005
66,366,11/26/2005,A,2005
66,257,9/3/2005,A,2005
66,277,10/1/2005,A,2005
66,295,11/19/2005,H,2005
66,472,11/5/2005,H,2005
66,466,10/29/2005,H,2005
66,96,11/10/2005,A,2005
66,528,9/10/2005,A,2005
66,71,9/21/2005,H,2005
66,731,10/22/2005,A,2005
67,234,9/17/2005,H,2005
67,725,9/10/2005,H,2005
67,749,10/15/2005,H,2005
67,742,10/27/2005,A,2005
67,490,11/12/2005,H,2005
67,457,11/5/2005,A,2005
67,746,10/8/2005,H,2005
67,77,9/3/2005,A,2005
67,47,10/1/2005,H,2005
67,147,9/24/2005,A,2005
67,392,11/19/2005,A,2005
71,86,10/15/2005,A,2005
71,331,11/5/2005,A,2005
71,414,11/15/2005,A,2005
71,5,10/29/2005,H,2005
71,690,10/1/2005,H,2005
71,774,10/22/2005,H,2005
71,66,9/21/2005,A,2005
71,709,11/22/2005,H,2005
71,519,10/8/2005,H,2005
71,796,9/3/2005,A,2005
71,47,9/10/2005,A,2005
77,465,11/5/2005,A,2005
77,721,10/29/2005,H,2005
77,698,9/24/2005,H,2005
77,811,11/12/2005,A,2005
77,732,11/19/2005,H,2005
77,626,10/1/2005,A,2005
77,473,10/8/2005,A,2005
77,67,9/3/2005,H,2005
77,156,10/15/2005,H,2005
77,513,10/22/2005,A,2005
77,201,9/10/2005,H,2005
86,164,9/1/2005,A,2005
86,688,9/10/2005,A,2005
86,204,11/19/2005,H,2005
86,414,11/5/2005,A,2005
86,331,11/12/2005,A,2005
86,5,10/8/2005,H,2005
86,774,10/1/2005,A,2005
86,587,9/17/2005,H,2005
86,71,10/15/2005,H,2005
86,519,10/29/2005,H,2005
86,709,10/22/2005,A,2005
96,472,10/8/2005,A,2005
96,758,9/10/2005,H,2005
96,529,9/17/2005,A,2005
96,466,11/26/2005,A,2005
96,731,10/15/2005,H,2005
96,709,9/27/2005,H,2005
96,66,11/10/2005,H,2005
96,630,11/5/2005,H,2005
96,277,10/29/2005,A,2005
96,366,12/2/2005,H,2005
96,295,10/22/2005,A,2005
96,657,11/19/2005,A,2005
107,110,10/8/2005,A,2005
107,29,10/1/2005,H,2005
107,657,11/12/2005,H,2005
107,674,11/19/2005,A,2005
107,472,9/23/2005,A,2005
107,529,11/5/2005,A,2005
107,528,10/15/2005,H,2005
107,301,9/17/2005,H,2005
107,754,10/22/2005,H,2005
107,102,9/3/2005,H,2005
107,756,9/10/2005,A,2005
110,754,10/15/2005,A,2005
110,756,10/1/2005,H,2005
110,626,9/3/2005,A,2005
110,574,9/10/2005,H,2005
110,528,10/22/2005,H,2005
110,107,10/8/2005,H,2005
110,657,12/3/2005,A,2005
110,522,9/17/2005,H,2005
110,29,11/5/2005,A,2005
110,28,11/12/2005,H,2005
110,674,10/29/2005,A,2005
128,196,10/29/2005,A,2005
128,288,11/5/2005,H,2005
128,671,10/1/2005,A,2005
128,664,10/15/2005,A,2005
128,651,9/17/2005,A,2005
128,648,9/1/2005,A,2005
128,9,11/12/2005,A,2005
128,718,10/21/2005,H,2005
128,574,11/19/2005,A,2005
128,404,10/8/2005,H,2005
128,388,9/24/2005,H,2005
129,725,10/8/2005,A,2005
129,519,10/15/2005,H,2005
129,709,10/29/2005,H,2005
129,47,11/19/2005,A,2005
129,774,11/12/2005,A,2005
129,204,9/24/2005,H,2005
129,503,11/5/2005,H,2005
129,414,9/10/2005,A,2005
129,306,9/2/2005,H,2005
129,539,9/17/2005,A,2005
129,5,10/1/2005,A,2005
140,164,10/15/2005,H,2005
140,545,10/8/2005,A,2005
140,688,10/29/2005,A,2005
140,414,9/28/2005,A,2005
140,539,9/10/2005,A,2005
140,204,9/1/2005,H,2005
140,651,11/19/2005,A,2005
140,769,9/17/2005,H,2005
140,367,10/22/2005,H,2005
140,587,11/26/2005,A,2005
140,768,11/9/2005,H,2005
147,234,11/12/2005,H,2005
147,749,10/1/2005,A,2005
147,255,10/29/2005,A,2005
147,490,10/13/2005,A,2005
147,697,9/3/2005,H,2005
147,67,9/24/2005,H,2005
147,193,11/5/2005,H,2005
147,690,10/22/2005,H,2005
147,392,9/10/2005,A,2005
147,415,9/17/2005,H,2005
147,648,11/19/2005,A,2005
156,157,9/3/2005,A,2005
156,428,9/10/2005,A,2005
156,465,11/19/2005,A,2005
156,698,11/5/2005,A,2005
156,811,10/22/2005,H,2005
156,732,10/8/2005,H,2005
156,626,11/12/2005,H,2005
156,466,9/24/2005,H,2005
156,473,10/28/2005,A,2005
156,77,10/15/2005,A,2005
156,721,9/29/2005,H,2005
157,472,9/10/2005,H,2005
157,697,10/8/2005,H,2005
157,703,10/15/2005,A,2005
157,328,10/22/2005,H,2005
157,156,9/3/2005,H,2005
157,327,10/29/2005,A,2005
157,463,11/25/2005,H,2005
157,434,11/5/2005,H,2005
157,415,9/24/2005,A,2005
157,521,10/1/2005,A,2005
157,311,11/12/2005,A,2005
164,86,9/1/2005,H,2005
164,355,9/10/2005,H,2005
164,688,10/7/2005,H,2005
164,651,11/26/2005,H,2005
164,545,11/12/2005,A,2005
164,140,10/15/2005,A,2005
164,725,10/1/2005,A,2005
164,768,11/2/2005,A,2005
164,255,9/17/2005,A,2005
164,367,12/3/2005,H,2005
164,587,10/22/2005,H,2005
193,234,10/22/2005,H,2005
193,742,9/10/2005,H,2005
193,457,11/19/2005,A,2005
193,746,9/24/2005,A,2005
193,255,10/15/2005,H,2005
193,749,10/29/2005,H,2005
193,726,10/1/2005,H,2005
193,741,9/17/2005,H,2005
193,147,11/5/2005,A,2005
193,196,9/3/2005,A,2005
193,415,10/8/2005,A,2005
196,128,10/29/2005,H,2005
196,664,10/1/2005,H,2005
196,663,10/15/2005,A,2005
196,193,9/3/2005,H,2005
196,719,11/12/2005,A,2005
196,574,10/8/2005,H,2005
196,768,9/24/2005,A,2005
196,404,10/22/2005,A,2005
196,749,9/17/2005,A,2005
196,9,11/26/2005,H,2005
196,388,11/19/2005,A,2005
204,774,11/5/2005,N,2005
204,47,11/12/2005,H,2005
204,709,10/8/2005,A,2005
204,86,11/19/2005,A,2005
204,140,9/1/2005,A,2005
204,414,10/22/2005,H,2005
204,503,10/15/2005,A,2005
204,331,10/1/2005,H,2005
204,129,9/24/2005,A,2005
204,671,9/10/2005,H,2005
204,418,9/17/2005,A,2005
229,671,10/6/2005,A,2005
229,498,9/22/2005,H,2005
229,428,9/17/2005,A,2005
229,231,11/26/2005,A,2005
229,419,10/15/2005,H,2005
229,521,9/8/2005,H,2005
229,716,11/5/2005,A,2005
229,328,9/3/2005,A,2005
229,497,11/12/2005,H,2005
229,367,10/1/2005,A,2005
229,30,10/22/2005,A,2005
231,700,9/10/2005,A,2005
231,716,10/20/2005,A,2005
231,229,11/26/2005,H,2005
231,772,11/19/2005,H,2005
231,497,10/15/2005,H,2005
231,30,9/24/2005,A,2005
231,671,11/12/2005,A,2005
231,228,10/1/2005,H,2005
231,419,12/3/2005,H,2005
231,498,11/5/2005,A,2005
231,327,9/3/2005,A,2005
234,141,9/10/2005,H,2005
234,147,11/12/2005,A,2005
234,415,9/5/2005,H,2005
234,392,10/29/2005,H,2005
234,688,10/1/2005,H,2005
234,193,10/22/2005,A,2005
234,235,11/26/2005,A,2005
234,749,10/8/2005,H,2005
234,746,10/15/2005,A,2005
234,490,11/5/2005,H,2005
234,67,9/17/2005,A,2005
235,694,9/17/2005,H,2005
235,811,9/3/2005,H,2005
235,365,10/15/2005,A,2005
235,234,11/26/2005,H,2005
235,736,11/5/2005,H,2005
235,648,11/12/2005,A,2005
235,430,10/8/2005,H,2005
235,334,9/24/2005,A,2005
235,366,9/10/2005,H,2005
235,257,10/29/2005,N,2005
235,8,10/1/2005,A,2005
255,147,10/29/2005,H,2005
255,193,10/15/2005,A,2005
255,415,11/19/2005,A,2005
255,257,11/26/2005,H,2005
255,37,9/3/2005,A,2005
255,164,9/17/2005,H,2005
255,742,9/24/2005,A,2005
255,746,11/12/2005,A,2005
255,457,9/10/2005,H,2005
255,490,10/6/2005,H,2005
255,749,11/5/2005,H,2005
257,694,10/8/2005,A,2005
257,255,11/26/2005,A,2005
257,736,10/15/2005,A,2005
257,66,9/3/2005,H,2005
257,235,10/29/2005,N,2005
257,648,9/10/2005,H,2005
257,498,9/17/2005,H,2005
257,430,9/24/2005,A,2005
257,334,11/19/2005,H,2005
257,31,10/22/2005,H,2005
257,37,11/12/2005,H,2005
277,630,10/22/2005,A,2005
277,657,9/3/2005,H,2005
277,416,9/10/2005,A,2005
277,366,10/8/2005,A,2005
277,295,9/24/2005,A,2005
277,472,10/15/2005,H,2005
277,626,12/3/2005,H,2005
277,466,11/5/2005,A,2005
277,96,10/29/2005,H,2005
277,66,10/1/2005,H,2005
277,796,11/25/2005,H,2005
277,731,11/12/2005,H,2005
288,704,9/16/2005,A,2005
288,719,10/1/2005,A,2005
288,529,9/1/2005,H,2005
288,718,10/8/2005,A,2005
288,404,10/15/2005,H,2005
288,574,11/26/2005,H,2005
288,128,11/5/2005,A,2005
288,663,11/19/2005,H,2005
288,430,10/22/2005,A,2005
288,664,11/13/2005,H,2005
288,624,9/10/2005,H,2005
295,630,11/26/2005,A,2005
295,465,9/10/2005,A,2005
295,366,11/12/2005,H,2005
295,277,9/24/2005,H,2005
295,472,10/29/2005,A,2005
295,466,10/8/2005,A,2005
295,96,10/22/2005,H,2005
295,731,10/1/2005,H,2005
295,756,9/17/2005,A,2005
295,754,9/1/2005,A,2005
295,66,11/19/2005,A,2005
301,796,10/29/2005,H,2005
301,587,9/3/2005,H,2005
301,107,9/17/2005,A,2005
301,416,9/24/2005,H,2005
301,306,10/8/2005,A,2005
301,312,10/1/2005,A,2005
301,509,11/19/2005,H,2005
301,539,10/22/2005,H,2005
301,518,11/5/2005,A,2005
301,630,9/10/2005,H,2005
301,559,11/12/2005,A,2005
306,129,9/2/2005,A,2005
306,428,11/5/2005,H,2005
306,418,11/12/2005,A,2005
306,416,10/29/2005,A,2005
306,334,9/17/2005,H,2005
306,518,10/22/2005,H,2005
306,312,10/15/2005,A,2005
306,559,11/19/2005,H,2005
306,796,10/1/2005,A,2005
306,483,9/10/2005,H,2005
306,301,10/8/2005,H,2005
311,725,9/23/2005,A,2005
311,697,10/29/2005,A,2005
311,328,11/19/2005,A,2005
311,51,10/8/2005,H,2005
311,157,11/12/2005,H,2005
311,463,10/1/2005,A,2005
311,521,10/22/2005,H,2005
311,299,9/3/2005,H,2005
311,312,9/10/2005,H,2005
311,327,11/5/2005,H,2005
311,434,10/15/2005,A,2005
312,559,10/8/2005,A,2005
312,306,10/15/2005,H,2005
312,518,9/24/2005,A,2005
312,504,9/17/2005,H,2005
312,428,11/19/2005,H,2005
312,418,10/22/2005,H,2005
312,509,11/5/2005,A,2005
312,311,9/10/2005,A,2005
312,796,11/12/2005,A,2005
312,47,9/3/2005,H,2005
312,301,10/1/2005,H,2005
327,700,10/15/2005,A,2005
327,697,10/22/2005,H,2005
327,388,9/10/2005,A,2005
327,328,10/8/2005,H,2005
327,497,9/24/2005,H,2005
327,157,10/29/2005,H,2005
327,231,9/3/2005,H,2005
327,522,10/1/2005,A,2005
327,434,11/19/2005,H,2005
327,463,11/12/2005,A,2005
327,311,11/5/2005,A,2005
328,157,10/22/2005,A,2005
328,522,10/15/2005,N,2005
328,327,10/8/2005,A,2005
328,463,11/5/2005,H,2005
328,434,10/29/2005,H,2005
328,366,9/17/2005,H,2005
328,311,11/19/2005,H,2005
328,700,10/1/2005,A,2005
328,703,11/12/2005,A,2005
328,229,9/3/2005,H,2005
328,27,9/10/2005,H,2005
331,726,10/15/2005,A,2005
331,519,9/24/2005,A,2005
331,71,11/5/2005,H,2005
331,774,10/29/2005,A,2005
331,86,11/12/2005,H,2005
331,503,10/22/2005,H,2005
331,416,9/3/2005,A,2005
331,414,9/17/2005,H,2005
331,5,11/24/2005,A,2005
331,204,10/1/2005,A,2005
331,654,9/10/2005,H,2005
334,648,10/8/2005,A,2005
334,37,11/5/2005,H,2005
334,294,9/10/2005,H,2005
334,306,9/17/2005,A,2005
334,257,11/19/2005,A,2005
334,433,10/22/2005,A,2005
334,430,10/29/2005,H,2005
334,694,11/26/2005,H,2005
334,235,9/24/2005,H,2005
334,736,11/12/2005,A,2005
334,367,9/4/2005,H,2005
365,694,9/26/2005,H,2005
365,235,10/15/2005,H,2005
365,736,10/8/2005,A,2005
365,497,10/29/2005,H,2005
365,27,11/5/2005,H,2005
365,28,9/10/2005,A,2005
365,31,11/25/2005,H,2005
365,8,11/12/2005,A,2005
365,37,10/22/2005,H,2005
365,433,11/19/2005,A,2005
365,430,10/1/2005,A,2005
366,630,10/29/2005,H,2005
366,277,10/8/2005,H,2005
366,295,11/12/2005,A,2005
366,472,10/1/2005,H,2005
366,466,10/15/2005,A,2005
366,328,9/17/2005,A,2005
366,96,12/2/2005,A,2005
366,497,10/22/2005,H,2005
366,66,11/26/2005,H,2005
366,731,11/5/2005,A,2005
366,235,9/10/2005,A,2005
367,528,9/17/2005,H,2005
367,587,11/11/2005,H,2005
367,229,10/1/2005,H,2005
367,457,10/8/2005,H,2005
367,768,10/15/2005,A,2005
367,140,10/22/2005,A,2005
367,334,9/4/2005,A,2005
367,688,11/26/2005,H,2005
367,651,9/24/2005,A,2005
367,545,11/3/2005,H,2005
367,164,12/3/2005,A,2005
388,128,9/24/2005,A,2005
388,663,10/1/2005,H,2005
388,664,11/8/2005,H,2005
388,196,11/19/2005,H,2005
388,327,9/10/2005,H,2005
388,704,10/22/2005,A,2005
388,742,10/8/2005,A,2005
388,786,9/1/2005,H,2005
388,718,10/29/2005,A,2005
388,404,11/26/2005,A,2005
388,9,10/15/2005,H,2005
392,234,10/29/2005,A,2005
392,67,11/19/2005,H,2005
392,749,9/24/2005,A,2005
392,457,11/12/2005,A,2005
392,768,9/17/2005,H,2005
392,746,10/1/2005,H,2005
392,490,11/26/2005,A,2005
392,742,10/20/2005,H,2005
392,726,9/3/2005,N,2005
392,147,9/10/2005,H,2005
392,690,10/8/2005,A,2005
404,128,10/8/2005,A,2005
404,288,10/15/2005,A,2005
404,433,9/5/2005,H,2005
404,693,9/17/2005,H,2005
404,664,11/19/2005,A,2005
404,196,10/22/2005,H,2005
404,694,11/12/2005,A,2005
404,704,10/1/2005,H,2005
404,719,9/24/2005,A,2005
404,388,11/26/2005,H,2005
404,9,11/1/2005,H,2005
414,71,11/15/2005,H,2005
414,519,11/21/2005,A,2005
414,86,11/5/2005,H,2005
414,503,10/5/2005,A,2005
414,331,9/17/2005,A,2005
414,5,10/15/2005,H,2005
414,518,9/3/2005,A,2005
414,690,10/29/2005,A,2005
414,204,10/22/2005,A,2005
414,129,9/10/2005,H,2005
414,140,9/28/2005,H,2005
415,147,9/17/2005,A,2005
415,651,10/1/2005,H,2005
415,690,10/15/2005,A,2005
415,193,10/8/2005,H,2005
415,157,9/24/2005,H,2005
415,234,9/5/2005,A,2005
415,255,11/19/2005,H,2005
415,746,11/26/2005,H,2005
415,742,11/5/2005,A,2005
415,457,10/29/2005,H,2005
415,749,11/12/2005,A,2005
416,301,9/24/2005,A,2005
416,559,11/5/2005,A,2005
416,509,10/22/2005,H,2005
416,518,10/15/2005,A,2005
416,418,10/1/2005,H,2005
416,331,9/3/2005,H,2005
416,428,11/12/2005,A,2005
416,539,11/19/2005,H,2005
416,513,9/17/2005,A,2005
416,306,10/29/2005,H,2005
416,277,9/10/2005,H,2005
418,204,9/17/2005,H,2005
418,503,9/3/2005,H,2005
418,428,10/8/2005,H,2005
418,416,10/1/2005,A,2005
418,539,10/15/2005,H,2005
418,518,11/19/2005,H,2005
418,513,9/10/2005,H,2005
418,509,10/29/2005,A,2005
418,306,11/12/2005,H,2005
418,312,10/22/2005,A,2005
418,796,9/24/2005,A,2005
419,716,11/26/2005,A,2005
419,229,10/15/2005,A,2005
419,736,10/1/2005,A,2005
419,497,9/10/2005,H,2005
419,30,11/5/2005,H,2005
419,490,11/19/2005,A,2005
419,671,10/22/2005,H,2005
419,5,9/17/2005,H,2005
419,498,11/12/2005,H,2005
419,8,9/3/2005,A,2005
419,231,12/3/2005,A,2005
428,156,9/10/2005,H,2005
428,418,10/8/2005,A,2005
428,416,11/12/2005,H,2005
428,539,10/1/2005,A,2005
428,518,10/29/2005,H,2005
428,312,11/19/2005,A,2005
428,306,11/5/2005,A,2005
428,559,9/24/2005,H,2005
428,719,9/1/2005,A,2005
428,796,10/15/2005,H,2005
428,229,9/17/2005,H,2005
430,235,10/8/2005,A,2005
430,718,9/17/2005,A,2005
430,365,10/1/2005,H,2005
430,288,10/22/2005,H,2005
430,37,9/10/2005,A,2005
430,8,11/5/2005,H,2005
430,334,10/29/2005,A,2005
430,454,9/3/2005,H,2005
430,433,11/26/2005,H,2005
430,257,9/24/2005,H,2005
430,31,11/19/2005,N,2005
433,141,10/8/2005,H,2005
433,430,11/26/2005,A,2005
433,334,10/22/2005,H,2005
433,8,10/15/2005,H,2005
433,31,11/12/2005,H,2005
433,37,10/29/2005,A,2005
433,694,10/1/2005,A,2005
433,365,11/19/2005,H,2005
433,811,9/24/2005,H,2005
433,736,9/17/2005,A,2005
433,404,9/5/2005,A,2005
434,716,9/17/2005,H,2005
434,473,9/10/2005,H,2005
434,703,10/1/2005,H,2005
434,30,9/3/2005,N,2005
434,328,10/29/2005,A,2005
434,51,11/12/2005,H,2005
434,157,11/5/2005,A,2005
434,327,11/19/2005,A,2005
434,463,10/22/2005,H,2005
434,311,10/15/2005,H,2005
